To sum up, I would like to say that illegal copies influence really bad on film producers and some musicians because as we can know from above these two industries needs a lot of money.; bad; badly
http://realec.org/index.xhtml#/exam/exam2017_4/DPe_84_2; Category_confusion;  There were a lot of tryings to find a way, how to stop downloading of pirate copies in global web, but all of them were unsuccesfully.; unsuccesfully; unsuccessful
http://realec.org/index.xhtml#/exam/exam2017_4/DPe_27_1; Category_confusion;  In worldwide the figures was the same in 2015 as in 2014.; In worldwide; Worldwide
http://realec.org/index.xhtml#/exam/exam2017_4/DPe_27_1; Category_confusion;  Unemployment rate in worldwide was about 6%.; in worldwide; worldwide
http://realec.org/index.xhtml#/exam/exam2017_4/DPe_44_2; Category_confusion; Nowadays, it is a huge problem for the film and music industries that many people use their products as songs, films, serials illegal just by downloading these files from special sites.; illegal; illegaly
http://realec.org/index.xhtml#/exam/exam2017_4/DPe_44_2; Category_confusion;  But because of the power of Internet and programmers who can find such songs and films the musicians and film produces loose the ability to get some money for their work and sleepness nights in office.; sleepness; sleepless
http://realec.org/index.xhtml#/exam/exam2017_4/DPe_67_1; Category_confusion; 
Overall, the chart of unemployment rate demonstrates that every region has own different features and does not solve this problem so sharp.; sharp; sharply
http://realec.org/index.xhtml#/exam/exam2017_4/DPe_41_2; Category_confusion;  In that cuse many pirates could stop thiefing and start interesting what ever they want.; interesting; getting interested
http://realec.org/index.xhtml#/exam/exam2017_4/DPe_83_1; Category_confusion;  Africa to Worldwide.; Worldwide; the whole world
http://realec.org/index.xhtml#/exam/exam2017_4/DPe_83_1; Category_confusion; 
As we can see the maximum of unemployment people is in N.; unemployment; unemployed
http://realec.org/index.xhtml#/exam/exam2017_4/DPe_83_1; Category_confusion;  The lawest percentage of unemployment people has S.; unemployment; unemployed
http://realec.org/index.xhtml#/exam/exam2017_4/DPe_83_1; Category_confusion;  Africa and Worldwide have stable results of unemployment trends.; Worldwide; the world in general
http://realec.org/index.xhtml#/exam/exam2017_4/DPe_83_1; Category_confusion;  The most sharply drop of unemployment people happend in Middle East and Latin America regions.; sharply; sharpest
http://realec.org/index.xhtml#/exam/exam2017_4/DPe_83_1; Category_confusion;  The most sharply drop of unemployment people happend in Middle East and Latin America regions.; unemployment; unemployed
http://realec.org/index.xhtml#/exam/exam2017_4/DPe_43_1; Category_confusion;  Middle East and Latin America show more positive dynamic as unemployment in this regions fall to 1 percent in Latin America and in almost 2 percent for Middle East in comparison with 2014.; dynamic; dynamics
http://realec.org/index.xhtml#/exam/exam2017_4/DPe_43_1; Category_confusion;  Never theless, Europe uneployment rate was stadily increasing during the year to the level of 7,9% in 2015 in contrast with all others observed countries.; others; other
http://realec.org/index.xhtml#/exam/exam2017_4/DPe_41_1; Category_confusion; The barchart illustrates the dynamic of unemployment rate in some world regions in two years.; dynamic; dynamics
http://realec.org/index.xhtml#/exam/exam2017_4/DPe_41_1; Category_confusion;  In next year dynamic changed very slow.; dynamic; the dynamics
http://realec.org/index.xhtml#/exam/exam2017_4/DPe_41_1; Category_confusion;  In next year dynamic changed very slow.; slow; slowly
http://realec.org/index.xhtml#/exam/exam2017_4/DPe_41_1; Category_confusion;  Worldwide has moved on the fourth position with stable unemployment rate.; Worldwide; The world in general
http://realec.org/index.xhtml#/exam/exam2017_4/DPe_65_1; Category_confusion;  The same conclusion truely describes the same situatin is South Asia and in the Worldwide at all.; in the Worldwide; worldwide
http://realec.org/index.xhtml#/exam/exam2017_4/DPe_8_2; Category_confusion; 
On the other side people who “theft” music and films help everyone.; theft; steal
http://realec.org/index.xhtml#/exam/exam2017_4/DPe_19_1; Category_confusion; The bar chart states how the unemployement rate has differ over a year from 2014 to 2015 in North Africa, Middle Eest, EU, Latin America, South Asia and sammary worldwide.; sammary; summarily
http://realec.org/index.xhtml#/exam/exam2017_4/DPe_61_1; Category_confusion;  The main information that graph provides is that amount of people who do not have a job around the world stay stabled during the period from 2014 to 2015.; stabled; stable
http://realec.org/index.xhtml#/exam/exam2017_4/DPe_61_1; Category_confusion; 
In The majority of selected regions rate stay stabled (South Asia, North Africa) or changed a little (EU).; stabled; stable
http://realec.org/index.xhtml#/exam/exam2017_4/DPe_24_1; Category_confusion;  However, there is a region that has unemployment rate even smaller than worldwide – it is South Asia with its 3,9 level of unempoyment.; worldwide; the worldwide one
http://realec.org/index.xhtml#/exam/exam2017_4/DPe_63_2; Category_confusion; It’s a well-known fact that all products from industry like music and film are easily illegal copied and transfered to the different website for free download, thus, producers lose enourmes amounts of money.; illegal; illegaly
http://realec.org/index.xhtml#/exam/exam2017_4/DPe_63_2; Category_confusion;  To my mind I clearly understand that these actions are horrible for the musician and film industry.; musician; musical
http://realec.org/index.xhtml#/exam/exam2017_4/DPe_85_1; Category_confusion;  European Union was the only region where this rate slightly growth from 7,5% to 7,9%.; growth; grew
http://realec.org/index.xhtml#/exam/exam2017_4/DPe_61_2; Category_confusion; 
Without doubts former position is good argumented one.; argumented; argued
http://realec.org/index.xhtml#/exam/exam2017_4/DPe_61_2; Category_confusion; 
Without doubts former position is good argumented one.; good; well
http://realec.org/index.xhtml#/exam/exam2017_4/DPe_61_2; Category_confusion; 
On the other hand many popstars as well as producers and musicians have a strong belief that people should have free access to they music and film.; they; their
http://realec.org/index.xhtml#/exam/exam2017_4/DPe_61_2; Category_confusion;  Futhemore, people prefer to go to the cinema to watch film if they know that film become the winner of the festival, it means that the firm is really worth and they want to spend they money on tickets or discs to watch it in perfect conditions in cinema.; they; their
http://realec.org/index.xhtml#/exam/exam2017_4/DPe_85_2; Category_confusion;  Authors still has their money from sells.; sells; sellings
http://realec.org/index.xhtml#/exam/exam2017_4/DPe_85_2; Category_confusion;  They allow to listen music for small pay every month with speciel offers for students.; pay; payment
http://realec.org/index.xhtml#/exam/exam2017_4/DPe_78_2; Category_confusion;  It is called one of the most important problems amond other problems that are related to privacy policy and information access on the Internet.; privacy; private
http://realec.org/index.xhtml#/exam/exam2017_5_1/EGe_94_1; Category_confusion;  According to bar chart, the print books will go down for about 3 billion US dollars in 2018 and will reach only 8,5 billion.; print; printed
http://realec.org/index.xhtml#/exam/exam2017_5_1/EGe_94_1; Category_confusion;  While in 2014 there were 10,5 billion US dollars of print books.; print; printed 
http://realec.org/index.xhtml#/exam/exam2017_5_1/EGe_94_1; Category_confusion; 
However, in Germany the amount of US billion dollars for print books will remain stable.; print; printed 
http://realec.org/index.xhtml#/exam/exam2017_5_1/EGe_94_1; Category_confusion;  Accordingly, the growth will be very slightly and only for half billion.; slightly; slight
http://realec.org/index.xhtml#/exam/exam2017_5_1/EGe_94_1; Category_confusion; 
To draw a conclusion, I would like to say that the predictions about the reduction of popularity of print books will be true for all countries exept Germany and in all countries the ebooks will become popular.; print; printed
http://realec.org/index.xhtml#/exam/exam2017_5_1/EGe_117_1; Category_confusion;  The highest percentage of use of facebook is in group of youngsters (18-29), 87% of whom prefer this site to communicate.; youngsters; younger Americans
http://realec.org/index.xhtml#/exam/exam2017_5_1/EGe_117_1; Category_confusion;  Instagram is as well used mostly by this group of people, 53% of them are in favour of it.; are in favour of; favour
http://realec.org/index.xhtml#/exam/exam2017_5_1/EGe_13_2; Category_confusion;  Young people feel to obligation in acting according to the law because they have no respect for it.; according to; in accordance with
http://realec.org/index.xhtml#/exam/exam2017_5_1/EGe_8_1; Category_confusion; 
Summing up, social nets are very popular among the youth, while elders use them not so often.; elders; the elderly
http://realec.org/index.xhtml#/exam/exam2017_5_1/EGe_115_1; Category_confusion; The graph illustrates the percentage of adults of different ages using social networking sites in the USA.; using; use
http://realec.org/index.xhtml#/exam/exam2017_5_1/EGe_117_2; Category_confusion;  There are numerous reasons for this situation, mostly because of lack of parent's control.; parent; parental
http://realec.org/index.xhtml#/exam/exam2017_5_1/EGe_108_2; Category_confusion; 
In my view,the young people shoud recognise with help of their parents, teachers, books or other resources that do crime is not good for theyselfs and for society in general.; do; committing
http://realec.org/index.xhtml#/exam/exam2017_5_1/EGe_90_1; Category_confusion; 
However, percents of adults,who are connected in this social network are on the same level.; percents; percentage
http://realec.org/index.xhtml#/exam/exam2017_5_1/EGe_9_1; Category_confusion; ﻿The graph below gives the information in the percents about three variative social networks by online adults in the United States by groups of age.; the percents; percentages
http://realec.org/index.xhtml#/exam/exam2017_5_1/EGe_9_1; Category_confusion; 
Overall, Instagram is more usable by people of the age of 18-29 (approximately 50%).; usable; used
http://realec.org/index.xhtml#/exam/exam2017_5_1/EGe_10_2; Category_confusion;  What is more, they should help children to move through their personal doubts, frustration and other psychological problems to low down the level of aggression.; low down; lower 
http://realec.org/index.xhtml#/exam/exam2017_5_1/EGe_55_2; Category_confusion; 
By the development of entertaining industry a lot of young people get used to some violence materials such as horror movies or computer games where heroes can easily slay hundred of people and be absolutely fine.; violence; violent
http://realec.org/index.xhtml#/exam/exam2017_5_1/EGe_9_2; Category_confusion; 
Final problem consists of that fact that parents do not give to their children an attention which students need.; Final; Finally
http://realec.org/index.xhtml#/exam/exam2017_5_1/EGe_9_2; Category_confusion; 
Generally speaking, this issue is one of the most significant problems which not only parents and teachers must solve it, but also the government.; live; life
http://realec.org/index.xhtml#/exam/exam2017_5_1/EGe_114_2; Category_confusion;  It is the most violence videogame.; violence; violent
http://realec.org/index.xhtml#/exam/exam2017_5_1/EGe_114_2; Category_confusion;  This occasion shows us how videogames affort on teenager's minds and parents should control their childer what their are doing.; their; they
http://realec.org/index.xhtml#/exam/exam2017_5_1/EGe_84_2; Category_confusion; 
Taking everything into consideration, although teenagers sometimes stray from the appropriate lifestyle, which is accepted by the society, it is the responsibility of elder mentors to help the young to understand who they are and choose their future accordingly.; elder; older
http://realec.org/index.xhtml#/exam/exam2017_5_1/EGe_123_2; Category_confusion;  This serves as an important example to the fact that games may cause young people to follow a crime path.; crime path; criminal path
http://realec.org/index.xhtml#/exam/exam2017_5_1/EGe_79_1; Category_confusion; 

Overall, as it can be seen from the graph, use of Facebook and Instagram is the highest among the youngsters, whereas the use of Linked In is quite similar for all ages.; use; usage
http://realec.org/index.xhtml#/exam/exam2017_5_1/EGe_79_1; Category_confusion;  The main trend depicts connecting to such websites as Instagram, Facebook and Linked In, where Facebook underweight other networks.; underweigh; outweighs
http://realec.org/index.xhtml#/exam/exam2017_5_1/EGe_105_2; Category_confusion; 
All in all, I suppose, that the problem of youths crimes caused by violence is not going to be solved in nearly future because of the many aspects, though I think that the parents control is the most effective method today.; nearly; near
http://realec.org/index.xhtml#/exam/exam2017_5_1/EGe_105_2; Category_confusion;  First of all, parents can pay money for the specialist, who will install parents control on the computer, so children would not have any opportunity to visit webpages with specific content.; parents; parental
http://realec.org/index.xhtml#/exam/exam2017_5_1/EGe_101_2; Category_confusion;  It could really help teenager not to feel him/herself abandone and alone.; abandone; abandoned
http://realec.org/index.xhtml#/exam/exam2017_5_1/EGe_80_1; Category_confusion; 

According to the graph, the vast majority of young adulting,with the age from 18 to 29, tend to choose Facebook or Instagram on a daily basis, with the 87% and 53%, respectively, contrasting to the usage of LinkedIn, which comprised only about one fifth of the whole usage of social networking sites.; adulting; adults
http://realec.org/index.xhtml#/exam/exam2017_5_1/EGe_80_1; Category_confusion; 

According to the graph, the vast majority of young adulting,with the age from 18 to 29, tend to choose Facebook or Instagram on a daily basis, with the 87% and 53%, respectively, contrasting to the usage of LinkedIn, which comprised only about one fifth of the whole usage of social networking sites.; contrasting; in contrast to
http://realec.org/index.xhtml#/exam/exam2017_5_1/EGe_80_1; Category_confusion;  The last group is people above 65 years old use social networks on a daily basis, but less active, which can be seen with 54% for Facebook, only 6% for Instagram and 22% for LinkedIn.; use; using
http://realec.org/index.xhtml#/exam/exam2017_5_1/EGe_80_1; Category_confusion;  The last group is people above 65 years old use social networks on a daily basis, but less active, which can be seen with 54% for Facebook, only 6% for Instagram and 22% for LinkedIn.; active; actively
http://realec.org/index.xhtml#/exam/exam2017_5_1/EGe_103_1; Category_confusion; 
From the bar chart it is clear thar the forecast for print book market is approximately equally represented with eBook market in the USA and the UK.; print; printed
http://realec.org/index.xhtml#/exam/exam2017_5_1/EGe_103_1; Category_confusion;  It makes up about 10,5 percent related to print books in 2014, 8,5 percent which is related to eBooks consumption predictions in 2018, 7,5 percent comprise people who are supposed to read print books in 2018 and 5,5 percent read eBooks in 2014.; print; printed
http://realec.org/index.xhtml#/exam/exam2017_5_1/EGe_103_1; Category_confusion;  It makes up about 10,5 percent related to print books in 2014, 8,5 percent which is related to eBooks consumption predictions in 2018, 7,5 percent comprise people who are supposed to read print books in 2018 and 5,5 percent read eBooks in 2014.; print; printed
http://realec.org/index.xhtml#/exam/exam2017_5_1/EGe_103_1; Category_confusion;  But the usage of print books are approximately equally represented there.; print; printed
http://realec.org/index.xhtml#/exam/exam2017_5_1/EGe_82_2; Category_confusion; 

To conclude it can be said that although the problem is wide-spread today, there are plenty of solutions which can be offered.; wide-; widely 
http://realec.org/index.xhtml#/exam/exam2017_5_1/EGe_101_1; Category_confusion;  The number of people using LinkedIn is approximately two times less than using facebook and it goes to 30 percent.; using; users of
http://realec.org/index.xhtml#/exam/exam2017_5_1/EGe_101_1; Category_confusion; People of 65+ age use social networks very rare but still we can see the difference.; rare; rarely
http://realec.org/index.xhtml#/exam/exam2017_5_1/EGe_82_1; Category_confusion; 

To sum up, young generation prefer communication via the Internet more often than elderly people.; communication; comunicating
http://realec.org/index.xhtml#/exam/exam2017_5_1/EGe_118_1; Category_confusion; 
Overall we can see that Facebook has significantly bigger popularity among adults than Instagram and Linked In.; has significantly bigger popularity; is significantly more popular
http://realec.org/index.xhtml#/exam/exam2017_5_1/EGe_24_1; Category_confusion; 

Overall trends show that more interest is shownt to entertaining social reds rather than to networkings connected with work.; networkings; networks
http://realec.org/index.xhtml#/exam/exam2017_5_1/EGe_104_2; Category_confusion;  When you come to the famous fast food restoraunt, you know in advanced what you can eat and you do not waste your time.; in advanced; in advance
http://realec.org/index.xhtml#/exam/exam2017_5_1/EGe_104_2; Category_confusion;  Huge number of managers examine all the tecnologies that are used while making a product, so, in each part of the world this product would be the same, would be tested in advansed.; in advansed; in advance
http://realec.org/index.xhtml#/exam/exam2017_5_1/EGe_120_1; Category_confusion; 
It is obviously that people at the age from 18 to 29 are greater interedted in such progams than the old people.; obviously; obvious
http://realec.org/index.xhtml#/exam/exam2017_5_1/EGe_122_2; Category_confusion;  On the other hand, it is not fairly to claim that watching sport at different live matches is a waste of time, because it is a kind of interaction among people.; fairly; fair
http://realec.org/index.xhtml#/exam/exam2017_5_1/EGe_20_2; Category_confusion; 

Finally,acting against the law can be cause by simply game which is popular nowadays.; simply; simple
http://realec.org/index.xhtml#/exam/exam2017_5_1/EGe_102_2; Category_confusion;  As a result, it becomes necessity to get more by the easiest way.; necessity; necessary
http://realec.org/index.xhtml#/exam/exam2017_5_1/EGe_102_2; Category_confusion; Moreover, the teachers should motivate the youth, make children to hear them, because teachers are mentors.; the youth; the young
http://realec.org/index.xhtml#/exam/exam2017_5_1/EGe_98_1; Category_confusion; ﻿This bar chat presents the data on how many billion of dollars were spent on print and Ebook market in the USA, German, Chine,the UK in two periods of time: in 2014 with predictions for 2018.; German; Germany
http://realec.org/index.xhtml#/exam/exam2017_5_1/EGe_98_1; Category_confusion; Overall, in German all figures remain stable through four years.; German; Germany
http://realec.org/index.xhtml#/exam/exam2017_5_2/EGe_232_1; Category_confusion;  The temperature went up and down slowly, without really diffrenses points.; diffrenses; different
http://realec.org/index.xhtml#/exam/exam2017_5_2/EGe_232_1; Category_confusion;  Moreover, the temperature in Russia is not stabilish in a year.; stabilish; stable
http://realec.org/index.xhtml#/exam/exam2017_5_2/EGe_150_2; Category_confusion;  In my opinion, if person watches it, especially in foreign language, he can broad his vocabulary with sport terms and definitions.; broad; broaden
http://realec.org/index.xhtml#/exam/exam2017_5_2/EGe_174_2; Category_confusion;  If we do not fund projects to solve tackling problems, it will inevitably lead to economical crisis or environmental disaster.; economical; economy
http://realec.org/index.xhtml#/exam/exam2017_5_2/EGe_230_2; Category_confusion;  However, it is enought murder, which kill people just for fun or for pleasure in the world or people, who has psyhology problems.; murder; murderers
http://realec.org/index.xhtml#/exam/exam2017_5_2/EGe_230_2; Category_confusion;  However, it is enought murder, which kill people just for fun or for pleasure in the world or people, who has psyhology problems.; psyhology; psychlogical
http://realec.org/index.xhtml#/exam/exam2017_5_2/EGe_230_2; Category_confusion; 
By the conclusion, we can say, that there are many alternative ways of reducing crime, which must be depends by the heavy of crime.; heavy; heaviness
http://realec.org/index.xhtml#/exam/exam2017_5_2/EGe_232_2; Category_confusion;  There are so many unstubilish machines: sometimes details in their constractions cannot save people's live.; unstubilish; unstable
http://realec.org/index.xhtml#/exam/exam2017_5_2/EGe_214_1; Category_confusion;  There is also a fact that men did sport and exercise more than women.; exercise; exercised
http://realec.org/index.xhtml#/exam/exam2017_5_2/EGe_214_1; Category_confusion;  However, this number is the highest for women's sport activity, so it is clearly that young people in England were the most sporty persons in 2012 and it does not matter are we talking about men or women.; clearly; clear
http://realec.org/index.xhtml#/exam/exam2017_5_2/EGe_133_2; Category_confusion;  This innovative technologies open teenagers a new world, where they can face not only educative and useful information.; educative; education
http://realec.org/index.xhtml#/exam/exam2017_5_2/EGe_216_2; Category_confusion;  We cannot but mention that air is in a dangerous because plans hurt our atmosphere.; dangerous; danger
http://realec.org/index.xhtml#/exam/exam2017_5_2/EGe_216_2; Category_confusion;  In accordind this work, more birds are died than in the past and one of the major causes is pollution of airs.; accordind; accordance
http://realec.org/index.xhtml#/exam/exam2017_5_2/EGe_230_1; Category_confusion;  we can see significantly diference by food products between road (30%) and rail ( 11%).; significantly; significant
http://realec.org/index.xhtml#/exam/exam2017_5_2/EGe_230_1; Category_confusion; 
in conclusion, we need to say, that no more than one thing, which is manufactured goods, doesn't have the similary factors.; similary; similar
http://realec.org/index.xhtml#/exam/exam2017_5_2/EGe_248_1; Category_confusion; 
Acoording to the graphs the average temperatures in Rio de Janeiro remains constantly between 20 and 30 degrees, while in Yakutsk the average maximum and minimum changes three times.; constantly; constant
http://realec.org/index.xhtml#/exam/exam2017_5_2/EGe_192_2; Category_confusion;  They can only tell us stories, which are closely to our real lifes.; closely; close
http://realec.org/index.xhtml#/exam/exam2017_5_2/EGe_192_2; Category_confusion;  It is obviously, that if we want to forget about our problems, we can go to the cinema and watch the movie about Spider-man or X-men.; obviously; obvious
http://realec.org/index.xhtml#/exam/exam2017_5_2/EGe_135_1; Category_confusion; 
Overall it's evident from the charts that the USA is more multicultural country and that in the end of 2015 non-white population was dominated white population.; non-white population was dominated white population; white population was dominating over non-white
http://realec.org/index.xhtml#/exam/exam2017_5_2/EGe_210_1; Category_confusion;  The third reason isn't significant lower - it's 39 percent, and it's receiving updates.; significant; significantly
http://realec.org/index.xhtml#/exam/exam2017_5_2/EGe_194_2; Category_confusion;  People should watch both kinds of films to broaden their horizons and not to forget where they born and how their home looks like.; born; were born
http://realec.org/index.xhtml#/exam/exam2017_5_2/EGe_210_2; Category_confusion; 
On the other hand, we should not forget that it is the main feature of human charakter - move forward and develope.; move; moving
http://realec.org/index.xhtml#/exam/exam2017_5_2/EGe_210_2; Category_confusion; 
On the other hand, we should not forget that it is the main feature of human charakter - move forward and develope.; develope; development
http://realec.org/index.xhtml#/exam/exam2017_5_2/EGe_151_1; Category_confusion; 

Overall, young people use social networks more than elder generations, though Facebook is spread among all the groups.; elder; older
http://realec.org/index.xhtml#/exam/exam2017_5_2/EGe_193_2; Category_confusion;  So they make the masterpieces which others people like because they also have this pursuit.; others; other
http://realec.org/index.xhtml#/exam/exam2017_5_2/EGe_193_2; Category_confusion;  Secondly, British and USA have the rich money source.; British; Britain
http://realec.org/index.xhtml#/exam/exam2017_5_2/EGe_193_2; Category_confusion;  Undoubtedly, the main part of this product made by British and United Kingdom of America.; British; Britain
http://realec.org/index.xhtml#/exam/exam2017_5_2/EGe_233_1; Category_confusion;  In some spheres, such as metal and food transportation, one dominates over the other, and in other ones, for example transporting manufactured products or chemicals, they are used equaly.; equaly; equal
http://realec.org/index.xhtml#/exam/exam2017_5_2/EGe_191_2; Category_confusion;  Today we are facing some problems, which could make out living on the Earth impossible: for example, overpopulation, climat changeing, problems with drinking water.; changeing; change
http://realec.org/index.xhtml#/exam/exam2017_5_2/EGe_231_2; Category_confusion; 
Fist of all, we should not forget that in ancient times in all big and developing countries in the courts judges usually made verdicts that took people's lives.; developing; developed
http://realec.org/index.xhtml#/exam/exam2017_5_2/EGe_197_1; Category_confusion; ﻿The bar chart below shows how much time was spent on sport and exercise by men and women in dependence on their age in England in 2012
Looking at the graph, it can be seen that yonger people do sport much more than elderly ones which is quite obvious thing.; exercise; exercising
http://realec.org/index.xhtml#/exam/exam2017_5_2/EGe_197_1; Category_confusion; ﻿The bar chart below shows how much time was spent on sport and exercise by men and women in dependence on their age in England in 2012
Looking at the graph, it can be seen that yonger people do sport much more than elderly ones which is quite obvious thing.; in dependence; depending
http://realec.org/index.xhtml#/exam/exam2017_5_2/EGe_171_2; Category_confusion; 

Firsly, Britain and American films are trendy.; Britain; British
http://realec.org/index.xhtml#/exam/exam2017_5_2/EGe_136_1; Category_confusion; 

It also can be seen that the developing of printed books was by far higher than the development of eBooks in all countries in 2014.; developing; development
http://realec.org/index.xhtml#/exam/exam2017_5_2/EGe_220_1; Category_confusion; 
As it is evidence from the chart there were two types goods transported: by rail and by road.; evidence; evident
http://realec.org/index.xhtml#/exam/exam2017_5_2/EGe_220_1; Category_confusion; 
As it is evidence from the chart there were two types goods transported: by rail and by road.; transported; transportation
http://realec.org/index.xhtml#/exam/exam2017_5_2/EGe_220_1; Category_confusion;  But machinery are far less from transporte by rail, roughly 2 percent.; transporte; transportation
http://realec.org/index.xhtml#/exam/exam2017_5_2/EGe_166_2; Category_confusion; 
It is common knowledge that governments of such states that have space programs often do a lot of expences on building spacecrafts and supporting space researching scientists.; researching; research
http://realec.org/index.xhtml#/exam/exam2017_5_2/EGe_243_1; Category_confusion; It is notably that trains largely transportated metals, while cars and trucks more dealed with food products.; notably; notable
http://realec.org/index.xhtml#/exam/exam2017_5_2/EGe_199_2; Category_confusion; 
Today, English-language culture became a world pop-cilture, so American and British films are also watched by people to improve their English.; English-language; Ebglish-speaking
http://realec.org/index.xhtml#/exam/exam2017_5_2/EGe_164_2; Category_confusion;  So, their films are made with a high professionalism, amusing costumes and backgrounds and the most world-wide famous actors.; with a high professionalism; highly professionally
http://realec.org/index.xhtml#/exam/exam2017_5_2/EGe_226_1; Category_confusion;  That means the both ways are quite equally comfort and popular for manufactured goods' transportation.; comfort; comfortable
http://realec.org/index.xhtml#/exam/exam2017_5_2/EGe_127_1; Category_confusion; 

Obveously, in 1014 the biggest Print books market was in the USA it was slightly higher then ten billions US Dollars and it is the biggest market of all time in this sphere.; Print; printed
http://realec.org/index.xhtml#/exam/exam2017_5_2/EGe_127_1; Category_confusion;  And the smallest market of print books in 2014 was in the UK it was slightly less then 3 billions, three times less then USA's market.; print; printed
http://realec.org/index.xhtml#/exam/exam2017_5_2/EGe_127_1; Category_confusion;  And the smallest market of print books in 2014 was in the UK it was slightly less then 3 billions, three times less then USA's market.; USA; American
http://realec.org/index.xhtml#/exam/exam2017_5_2/EGe_127_1; Category_confusion; 
E-Books wasn't so popular in 2014, it can be seen from the comparion of e-Book market with print book market.; print; printed
http://realec.org/index.xhtml#/exam/exam2017_5_2/EGe_127_1; Category_confusion;  E-Book market was fivefould smaller then print book market.; print; 
http://realec.org/index.xhtml#/exam/exam2017_5_2/EGe_127_1; Category_confusion;  It will be one billion bigger then print book market in the USA and bigger then China's and UK's print books market all together.; print; 
http://realec.org/index.xhtml#/exam/exam2017_5_2/EGe_127_1; Category_confusion; 
And print books market in going to decrease slighty in all countries, exept Germany.; print; 
http://realec.org/index.xhtml#/exam/exam2017_5_2/EGe_127_1; Category_confusion; 

To sum up, the market of all books is going to change, e-Books become more popular and will overcome print books.; print; 
http://realec.org/index.xhtml#/exam/exam2017_5_2/EGe_146_1; Category_confusion;  Then we can see the steady growing of population from 1800 to 1950.; growing; growth
http://realec.org/index.xhtml#/exam/exam2017_5_2/EGe_247_1; Category_confusion;  Spring's monthes in Yakutsk are freezy too, tempreture can be possible not higher then 0`C.; possible; possibly
http://realec.org/index.xhtml#/exam/exam2017_5_2/EGe_226_2; Category_confusion; ﻿There are many political and social programms to reduce crime and people have differents points of view about steps to be taken for reducing crime.; differents; different
http://realec.org/index.xhtml#/exam/exam2017_5_2/EGe_247_2; Category_confusion; 
It is commoned believe that airplanes are one of the less dangerous transport in the world.; commoned; a common
http://realec.org/index.xhtml#/exam/exam2017_5_2/EGe_247_2; Category_confusion; 
It is commoned believe that airplanes are one of the less dangerous transport in the world.; believe; belief
http://realec.org/index.xhtml#/exam/exam2017_5_2/EGe_247_2; Category_confusion; 
Many people prefer planes, because it is more comfortable and faster then travel by a train or a ship.; travel; traveling
http://realec.org/index.xhtml#/exam/exam2017_5_2/EGe_221_2; Category_confusion; 
To begin with, it is worh saying that any vehical can damage the nature (not only plants and animals but also the Humanity): air planes produce special gazes which pollute the atmosphere (moreover, it is unnecessary to say, that every plane crush can kill several cube kilometers the live beings).; live; living
http://realec.org/index.xhtml#/exam/exam2017_5_2/EGe_143_1; Category_confusion; 
In conclusion, I would like to say that the number of citizens in USA increased moderately for 150 years and grew fast in 20th century, but we should mention that for all this years the birth rate exceeded the death rate, which helped the grow.; grow; growth
http://realec.org/index.xhtml#/exam/exam2017_5_2/EGe_143_1; Category_confusion;  This year was followed by a sudden grow of population, there already were 80 millions of people in 1900.; grow; 
http://realec.org/index.xhtml#/exam/exam2017_5_2/EGe_198_1; Category_confusion;  It is quite obvious that younger people in England do more activities than elder people what is shown by the fall towards the age of 75.; elder; elderly
http://realec.org/index.xhtml#/exam/exam2017_5_2/EGe_198_1; Category_confusion; As one can notice given bar chart describes the difference by age and gender what allows us to compare both men's and women's involvment in active way of living and youth and older participation in a sport life.; older; elderly
http://realec.org/index.xhtml#/exam/exam2017_5_2/EGe_165_1; Category_confusion;  The numbers of the users of desktop in both years were near 140 millions.; near; nearly
http://realec.org/index.xhtml#/exam/exam2017_5_2/EGe_143_2; Category_confusion;  Also every person in the country has a right to get some money from selling and reproducing the nation goods of their country.; nation; national
http://realec.org/index.xhtml#/exam/exam2017_5_2/EGe_143_2; Category_confusion;  Giving money from governmental budget to every citizen can be dangerous for economy of the country.; governmental; government
http://realec.org/index.xhtml#/exam/exam2017_5_2/EGe_126_2; Category_confusion; 

First of all, no one can deny that, according to the recent figures, there is an increace in violent throw young generation, robber and even murder crimes.; violent; violence
http://realec.org/index.xhtml#/exam/exam2017_5_2/EGe_126_2; Category_confusion; 

Fird of all, nowadays, no one does amaze, when read on newspapers and watch on the television about is most societies rights of people with way of violence.; most; mostly
http://realec.org/index.xhtml#/exam/exam2017_5_2/EGe_225_1; Category_confusion; 
It is because of depednding on intention.; depednding; dependence
http://realec.org/index.xhtml#/exam/exam2017_5_2/EGe_246_2; Category_confusion;  By the way, planes are the most safely transport in the world.; safely; safe
http://realec.org/index.xhtml#/exam/exam2017_5_2/EGe_126_1; Category_confusion; 
The Instagram often users are teenagers (18-29) wheares the others ages use instagramm less than othe sites.; often; frequent
http://realec.org/index.xhtml#/exam/exam2017_5_2/EGe_218_2; Category_confusion;  Therefore, I would advice for the government to make airline companies turn to natural resources and use environmentalfriendly fuel.; environmental; environmentally
http://realec.org/index.xhtml#/exam/exam2017_6/OBy_163_2; Category_confusion;  The manufactory, which produce the gadjets ought to use much safety technology to make their products less dangerous for human life.; safety; safe
http://realec.org/index.xhtml#/exam/exam2017_6/OBy_145_1; Category_confusion;  This line graphs have many different, in Yakutsk temperature are alvays change from winter to summer and from sumer to winter.; different; differences
